timestamp,acok_n_signal_vdc,acoustic_noise_db,ambient_temp_c,axis_calib_position_deg,axis_drop_motors_off_mm,bearing_grease_interval_h,bearing_temp_c,bleeder_temp_c,brake_coil_current_a,brake_coil_resistance_ohm,brake_holding_torque_nm,brake_release_ok,brake_release_voltage_vdc,breaker_f5_ok,breaker_f6_ok,cabinet_ambient_temp_c,cabinet_input_voltage_vac,cabinet_rated_voltage_vac,cable_insulation_resistance_mohm,connector_torque_nm,contactor_k41_coil_vdc,contactor_k41_contact_vac,contactor_k41_resistance_ohm,control_module_supply_vdc,cooling_fan_ok,cpu_led_ok,cpu_load_pct,cross_connection_count,drive_module_led_ok,drive_module_psu_output_vdc,drive_module_supply_vdc,drive_module_terminal_voltage_vac,drive_module_x1_input_vac,drive_motor_temp_c,dsqc604_dcok_led_ok,dsqc604_input_vac,dsqc604_output_current_a,dsqc604_output_vdc,dsqc661_dcok_led_ok,dsqc661_input_vac,dsqc661_output_vdc,dsqc662_connected,dsqc662_input_vdc,dsqc662_status_led,duty_cycle_pct,earth_fault_current_ma,earth_fault_f4_ok,emi_level_dbuvm,ethernet_axc_led_ok,ethernet_link_ok,ethernet_packet_loss_pct,ethernet_ping_ms,event_log_error_count,fieldbus_msg_rate,flexpendant_connected,flexpendant_current_a,flexpendant_power_led_ok,flexpendant_supply_vdc,fuse_f2_ok,fuse_f6_ok,fuse_q1_ok,gearbox_oil_level_mm,gearbox_oil_temp_c,gearbox_surface_temp_c,input_filter_output_vac,intermittent_error_rate,io_bus_load_pct,io_update_interval_ms,joint_backlash_arcmin,joint_contact_resistance_ohm,load_insulation_resistance_mohm,main_computer_supply_vdc,main_switch_on,mains_frequency_hz,mains_phase_ok,mains_voltage_vac,oil_stain_area_cm2,parallel_bar_deviation_mm,program_cycle_time_ms,rapid_instruction_count,service_outlet_current_a,service_outlet_voltage_vac,switch_q12_closed,system_power_led_ok,tcp_orientation_error_deg,tcp_position_error_mm,temp_variation_rate_c_h,tool_load_kg,transformer_primary_vac,transformer_secondary_vac,transformer_t1_primary_vac,transformer_t1_secondary_vac,usb_connected,vibration_rms_mm_s,voltage_after_f6_vac,voltage_after_main_switch_vac,voltage_after_q12_vac,voltage_after_q1_vac,voltage_before_f6_vac,voltage_before_fuse_vac,voltage_before_q1_vac,voltage_deviation_pct
2026-04-10T10:00:00+00:00,0.0682,55.4106,20.8814,-0.0158,0.1669,154.0764,42.7555,55.6313,0.4450,20.3509,9.1869,1.0000,24.8395,1.0000,1.0000,25.4393,226.1797,230.0000,930.4871,2.4343,24.4492,0.2267,0.0556,24.0189,1.0000,1.0000,33.7135,13.0000,1.0000,24.2447,23.7016,0.0000,231.4305,46.4059,1.0000,226.4238,1.3158,24.1492,1.0000,222.5534,23.8695,1.0000,25.9685,1.0000,52.9971,1.8210,1.0000,22.4535,1.0000,1.0000,0.2159,1.8952,0.7842,39.9147,1.0000,0.5902,1.0000,24.4646,1.0000,1.0000,1.0000,-1.1223,52.8171,51.6977,227.5734,0.4112,24.6611,48.1816,0.7241,0.0093,524.0270,24.5496,1.0000,49.9814,1.0000,236.6893,0.0000,0.0864,19.6922,126.0602,3.5644,240.3803,1.0000,1.0000,0.0363,0.2699,0.7849,4.9875,236.5422,23.8833,234.0834,45.3898,1.0000,1.2821,218.7574,239.9050,235.0279,226.8198,229.7411,229.4208,220.7363,-0.4026
2026-04-10T10:05:00+00:00,0.0516,52.8152,26.3338,0.0011,0.2427,154.1598,42.9733,49.2421,0.3892,19.0086,8.4607,1.0000,23.8637,1.0000,1.0000,27.6578,223.7006,230.0000,689.4204,2.2240,25.0735,0.1553,0.0577,23.4915,1.0000,1.0000,50.0121,12.0000,1.0000,25.1475,23.9541,0.0000,227.9173,50.8897,1.0000,243.0001,0.8908,23.8731,1.0000,227.6212,23.2103,1.0000,24.7153,1.0000,64.9601,2.5955,1.0000,24.8550,1.0000,1.0000,0.2361,1.7288,0.5526,42.3226,1.0000,0.8147,1.0000,24.4115,1.0000,1.0000,1.0000,0.3192,54.8724,39.4653,243.4364,0.1919,17.4799,49.8137,1.2222,0.0110,570.5666,23.8338,1.0000,49.9636,1.0000,232.9476,0.0000,0.0584,18.5207,142.3201,2.9350,216.8897,1.0000,1.0000,0.0376,0.2426,0.0529,5.0182,227.8889,24.8605,238.6891,41.2826,1.0000,1.3090,231.4773,240.4729,227.8087,227.4694,231.4004,229.8384,233.9955,1.4391
2026-04-10T10:10:00+00:00,0.0420,54.6683,18.2982,0.0170,0.0000,154.2432,35.0472,45.6655,0.4758,18.1182,8.3386,1.0000,24.0165,1.0000,1.0000,27.9788,237.2907,230.0000,837.3833,2.4872,21.7612,0.2332,0.0467,23.7635,1.0000,1.0000,48.4957,13.0000,1.0000,24.0539,24.0018,0.0000,224.3930,44.5172,1.0000,231.2311,1.9420,24.1489,1.0000,237.4153,22.9653,1.0000,25.7447,1.0000,73.6247,1.5450,1.0000,35.3606,1.0000,1.0000,0.2376,2.0747,1.1288,37.3503,1.0000,0.8384,1.0000,24.2647,1.0000,1.0000,1.0000,-0.3910,41.1883,38.9730,237.7415,0.0954,19.6823,51.5980,1.3647,0.0131,575.4363,23.9357,1.0000,50.0160,1.0000,225.5410,0.0000,0.0215,19.8185,154.5912,3.2509,226.8448,1.0000,1.0000,0.6369,1.8678,0.8381,4.9650,221.4683,23.6542,242.8538,41.4517,1.0000,1.3330,235.8914,217.6806,232.5256,233.3840,229.5521,235.4526,226.1537,0.1353
2026-04-10T10:15:00+00:00,0.0542,56.2499,23.3759,-0.0037,0.3366,154.3266,42.6149,57.6150,0.3886,21.1655,8.5082,1.0000,23.8737,1.0000,1.0000,25.5546,242.7911,230.0000,821.0779,2.5656,24.1573,0.2126,0.0349,24.8083,1.0000,1.0000,37.2588,13.0000,1.0000,24.7253,24.1172,0.0000,223.4245,51.8242,1.0000,231.8570,1.3455,23.6567,1.0000,226.4915,24.9640,1.0000,25.1168,1.0000,151.7260,1.8037,1.0000,24.5608,1.0000,1.0000,0.0000,1.5188,0.4752,44.1169,1.0000,0.7181,1.0000,24.1892,1.0000,1.0000,1.0000,-0.4590,72.8636,42.1107,219.3912,0.1143,20.6840,50.8363,0.8770,0.0112,488.4353,24.1015,1.0000,50.0827,1.0000,242.2496,0.1102,0.0052,21.8463,184.9473,3.0297,221.1929,1.0000,1.0000,0.0475,0.1566,0.5259,5.0694,238.7936,24.1936,230.8602,40.8978,1.0000,1.3083,230.2355,230.2193,226.9069,235.3416,227.3719,228.8002,231.1726,-2.9324
2026-04-10T10:20:00+00:00,0.0367,52.7982,23.9336,0.0145,0.6338,154.4099,38.0760,55.5982,0.8285,20.1055,8.1645,1.0000,23.9803,1.0000,1.0000,26.8380,232.1306,230.0000,798.0057,2.7656,22.3070,0.1459,0.0651,23.4546,1.0000,1.0000,39.8336,12.0000,1.0000,24.1717,24.0178,0.0000,235.8177,43.4334,1.0000,225.5656,1.3117,23.8590,1.0000,231.7981,24.0983,1.0000,26.1210,1.0000,59.1663,4.2735,1.0000,27.8634,1.0000,1.0000,0.2158,3.4165,0.5829,39.4333,1.0000,0.8016,1.0000,23.9648,1.0000,1.0000,1.0000,0.2074,39.5998,40.8189,229.6164,0.0790,25.9605,49.4335,0.9958,0.0099,435.2384,23.5863,1.0000,50.0070,1.0000,221.7639,0.0330,0.0000,18.7254,135.1921,2.3826,224.4367,1.0000,1.0000,0.0313,0.1798,0.4658,4.9957,229.3421,24.1507,237.5863,43.6101,1.0000,1.3307,220.4415,226.2061,239.0809,227.4717,235.2266,229.2980,230.0941,1.2591
2026-04-10T10:25:00+00:00,0.0543,55.1236,19.8121,-0.0314,0.0037,154.4933,38.2943,53.7662,0.3966,18.9352,8.6026,1.0000,23.7377,1.0000,1.0000,23.0740,232.6980,230.0000,776.7959,2.3878,23.9676,0.1699,0.0433,24.2818,1.0000,1.0000,29.7838,13.0000,1.0000,23.9522,23.7950,0.0000,231.4395,44.5975,1.0000,227.2767,1.8246,23.9735,1.0000,237.7592,23.8277,1.0000,25.2319,1.0000,60.8099,0.4881,1.0000,25.4109,1.0000,1.0000,0.0987,1.3610,0.1187,42.9794,1.0000,0.9117,1.0000,24.2926,1.0000,1.0000,1.0000,-0.7125,46.6179,52.5092,232.5054,0.2151,17.4620,49.9944,0.9862,0.0072,462.3359,23.6529,1.0000,50.0498,1.0000,236.3422,0.0000,0.0697,22.6584,145.0283,3.3534,241.7439,1.0000,1.0000,0.0659,0.2001,0.4208,4.9878,241.9392,23.9676,227.5735,41.5303,1.0000,1.2870,226.7592,228.2027,227.5230,232.3757,232.1398,220.3703,230.2248,-0.1757
2026-04-10T10:30:00+00:00,0.1018,54.2281,25.6184,0.0008,0.0000,154.5767,37.5817,57.5748,0.3996,20.0493,8.5647,1.0000,23.3873,1.0000,1.0000,31.2364,230.6301,230.0000,846.9589,2.4339,24.9354,0.1028,0.0279,24.1886,1.0000,1.0000,31.8226,10.0000,1.0000,24.0713,24.1647,0.0000,242.7416,46.5494,1.0000,228.4235,1.2656,23.7477,1.0000,232.6342,24.3832,1.0000,24.6021,1.0000,80.6892,3.5649,1.0000,20.0710,1.0000,1.0000,0.1870,1.4392,1.0193,41.8340,1.0000,0.7643,1.0000,23.4661,1.0000,1.0000,1.0000,-0.6961,48.6014,38.0218,224.7411,0.2546,26.2908,48.4940,1.3541,0.0058,476.5672,24.5357,1.0000,49.9305,1.0000,236.9040,0.0000,0.0359,13.3238,164.0245,2.5822,231.5434,1.0000,1.0000,0.0513,0.2605,0.9408,5.0195,214.5055,23.6885,238.1765,41.0866,1.0000,1.6461,235.8063,224.3686,228.6077,232.3516,238.9047,221.2688,237.0596,-2.6546
2026-04-10T10:35:00+00:00,0.0383,58.3236,18.9391,0.0287,0.4530,154.6600,44.8158,50.9537,0.3509,20.1971,8.3610,1.0000,24.0146,1.0000,1.0000,26.9615,233.0186,230.0000,774.3958,2.7234,23.9074,0.1405,0.0461,23.9884,1.0000,1.0000,39.9326,7.0000,1.0000,23.4136,24.2238,0.0000,236.7072,49.8365,1.0000,236.0320,3.0243,24.7482,1.0000,243.6186,23.5823,0.0000,25.4798,1.0000,74.4291,1.7012,1.0000,13.9537,1.0000,1.0000,0.3116,1.5698,0.4372,38.9686,1.0000,0.7515,1.0000,22.8725,1.0000,1.0000,1.0000,0.1240,49.5956,39.9533,214.0665,0.1864,22.3005,50.8090,1.1030,0.0092,453.6289,23.7365,1.0000,50.0079,1.0000,225.3727,0.0000,0.0117,14.8726,166.5313,2.7560,235.4429,1.0000,1.0000,0.0654,0.1273,0.3946,4.9191,231.3483,24.2826,237.3244,42.8908,1.0000,1.0525,227.6407,223.5042,226.7652,235.0945,237.7064,231.9808,228.5999,-0.3784
2026-04-10T10:40:00+00:00,0.0825,53.3125,22.5197,-0.0164,0.3885,154.7434,40.6561,57.0690,0.3702,18.9861,8.8934,1.0000,23.7987,1.0000,1.0000,27.7373,235.3348,230.0000,791.0068,2.7650,23.3272,0.1058,0.0558,24.2493,1.0000,1.0000,102.2036,11.0000,1.0000,24.1468,23.6327,0.0000,224.9546,45.8889,1.0000,238.2721,1.4589,23.8007,1.0000,230.4675,24.0529,1.0000,25.0714,1.0000,78.9279,2.0647,1.0000,30.2513,1.0000,1.0000,0.0593,26.2639,0.0000,42.1201,1.0000,0.7277,1.0000,24.5577,1.0000,1.0000,1.0000,0.5317,47.0919,42.3573,230.6819,0.4174,20.6480,49.5857,1.0131,0.0081,519.3073,24.5676,1.0000,49.9451,1.0000,239.6080,0.0000,0.0340,26.9968,144.8151,2.0862,229.6971,1.0000,1.0000,0.0676,0.1447,0.4903,5.0485,243.2384,23.3332,236.9581,40.2608,1.0000,0.9025,224.4912,236.2181,224.9418,236.8097,231.9146,234.3516,236.2836,-1.9025
2026-04-10T10:45:00+00:00,0.0437,53.5607,21.5111,-0.0363,0.1282,154.8268,39.5337,60.3505,0.3650,19.0073,8.6219,1.0000,24.3729,1.0000,1.0000,22.8078,232.9369,230.0000,641.2054,2.4241,24.5944,0.1227,0.0573,23.4432,1.0000,1.0000,37.0156,13.0000,1.0000,23.0438,24.2047,0.0000,235.7984,44.3429,1.0000,226.8650,1.4010,24.9996,1.0000,228.9168,24.5310,1.0000,25.9135,1.0000,71.5410,2.7987,1.0000,27.3536,1.0000,1.0000,0.1220,2.0208,0.5422,40.6504,1.0000,0.8416,1.0000,24.3236,1.0000,1.0000,1.0000,0.4400,45.9082,48.0239,224.5645,0.3272,24.2403,49.4411,1.2853,0.0103,629.4900,24.2915,1.0000,49.9262,1.0000,228.2747,0.1071,0.0642,19.7493,124.6874,2.6085,221.6472,1.0000,1.0000,0.0093,0.1756,0.3408,5.0098,227.5625,23.1292,230.6491,42.7876,1.0000,1.0743,219.5549,221.9404,244.0325,242.4974,234.1081,228.2027,212.9063,1.1297
2026-04-10T10:50:00+00:00,0.0231,58.5152,18.3070,-0.0138,0.0000,154.9102,37.6662,56.9312,0.4629,20.2461,8.9255,1.0000,23.7074,1.0000,1.0000,30.1583,233.4420,230.0000,833.7551,2.3540,24.1007,0.2840,0.0386,24.7950,1.0000,1.0000,23.7681,11.0000,1.0000,23.5859,24.5720,0.0000,227.8950,49.6256,1.0000,229.8384,1.3721,24.0323,1.0000,227.3664,23.4710,1.0000,25.6682,1.0000,72.5863,2.2898,1.0000,23.1917,1.0000,1.0000,0.0098,1.7419,0.5103,42.6623,1.0000,0.7498,1.0000,23.9390,1.0000,1.0000,1.0000,-0.4950,45.1317,37.2893,224.5915,0.3767,34.5423,49.8027,1.3486,0.0074,421.3135,23.2572,1.0000,49.9630,1.0000,231.9920,0.0364,0.0744,22.0110,149.0090,2.6170,234.6790,1.0000,1.0000,0.0676,0.2097,0.5086,4.9275,228.4441,24.8948,225.3883,44.2446,1.0000,0.8711,227.0831,230.6441,233.3562,226.7903,223.3954,236.4374,237.6688,-0.0538
2026-04-10T10:55:00+00:00,0.0420,57.6573,24.7329,0.0095,0.6490,154.9935,33.3723,48.2748,0.3785,19.7265,7.8087,1.0000,23.6814,1.0000,1.0000,28.7632,235.3504,230.0000,827.2841,2.5491,24.1361,0.1800,0.0315,24.9239,1.0000,1.0000,41.0814,13.0000,1.0000,24.0527,24.3388,0.0000,238.3963,60.5053,1.0000,228.3783,1.3165,23.8875,1.0000,243.7470,23.7638,1.0000,25.1792,1.0000,65.1387,0.6377,1.0000,20.0744,1.0000,1.0000,0.1302,1.8385,0.9233,36.6132,1.0000,0.8010,1.0000,24.5158,1.0000,1.0000,1.0000,-0.1589,40.8384,46.1037,227.5527,0.2556,24.8651,47.9735,1.1254,0.0134,511.2310,24.2546,1.0000,50.0596,1.0000,231.7962,0.0000,0.0533,20.8154,103.1590,2.6805,238.6428,1.0000,1.0000,0.0376,0.1369,0.5559,4.9090,232.0390,24.5236,220.3778,42.7139,1.0000,1.0037,225.1523,220.6910,230.4698,240.0741,229.4646,220.2855,221.0985,-1.3856
2026-04-10T11:00:00+00:00,0.0723,52.7624,22.5867,-0.0149,0.4060,155.0769,39.3003,59.4605,0.4319,19.9249,8.5177,1.0000,24.1038,1.0000,1.0000,27.2034,217.7299,230.0000,729.0356,2.3717,25.5533,0.1113,0.0531,24.0226,1.0000,1.0000,99.7465,11.0000,1.0000,24.5731,24.4475,0.0000,226.6443,48.4502,1.0000,235.2603,1.4623,23.7579,1.0000,238.4142,23.3372,1.0000,24.9886,1.0000,44.3005,3.6363,1.0000,21.9129,1.0000,1.0000,0.1630,2.4315,0.6129,38.4459,1.0000,0.7111,1.0000,23.6489,1.0000,1.0000,1.0000,0.1190,54.1431,45.6465,229.0776,0.1913,25.2262,48.9782,1.2955,0.0106,461.1933,24.2508,1.0000,50.0475,1.0000,229.0733,0.0000,0.0130,18.2079,149.1550,3.1523,232.1899,1.0000,1.0000,0.0375,0.0912,0.6197,5.1004,226.1443,24.0474,229.7237,42.8038,1.0000,0.7622,229.4040,238.7589,226.7141,230.8078,232.3644,232.7499,222.5967,1.2163
2026-04-10T11:05:00+00:00,0.0457,53.7473,24.8319,-0.0125,0.2142,155.1603,34.0986,49.4453,0.4374,19.6388,8.7829,1.0000,23.5699,1.0000,1.0000,25.4262,230.0139,230.0000,756.4501,2.6346,22.9149,0.2209,0.0552,25.1631,1.0000,1.0000,35.6704,7.0000,1.0000,24.6867,24.0825,0.0000,222.7383,48.0297,1.0000,233.2332,1.8273,24.2028,1.0000,219.9304,24.4009,1.0000,24.9402,1.0000,63.9582,2.4406,1.0000,30.6517,1.0000,1.0000,0.0000,2.0193,0.7239,27.8964,1.0000,0.7442,1.0000,23.6614,1.0000,1.0000,1.0000,-0.9300,57.4248,43.6571,229.9373,0.4872,30.7707,50.3305,1.0721,0.0090,415.9477,24.2030,1.0000,50.0122,1.0000,235.5946,0.1691,0.0688,19.3964,108.0459,3.1511,233.3750,1.0000,1.0000,0.0290,0.1361,0.6128,4.8444,227.8467,25.1989,240.5778,43.0963,1.0000,1.2544,233.2870,230.2072,237.6805,222.4459,219.0791,224.1227,225.1381,0.6878
2026-04-10T11:10:00+00:00,0.0263,55.8967,17.2502,-0.0115,0.1938,155.2437,45.0732,53.2201,0.4457,18.5557,8.4389,1.0000,24.2455,1.0000,1.0000,29.3421,232.1059,230.0000,768.2253,2.3719,23.5418,0.2145,0.0612,23.8085,1.0000,1.0000,30.9136,5.0000,1.0000,23.8865,23.5506,0.0000,224.5093,48.5209,1.0000,229.3793,1.1779,24.4292,1.0000,244.5596,24.0986,1.0000,25.2012,1.0000,81.9502,0.0922,1.0000,28.3309,1.0000,1.0000,0.0076,1.5211,0.1038,33.2614,1.0000,0.9914,1.0000,23.5948,1.0000,1.0000,1.0000,-0.3918,54.3809,39.1124,223.9005,0.2078,26.2897,49.1031,0.6852,0.0074,569.6072,23.9319,1.0000,49.9234,1.0000,235.4751,0.0516,0.0352,23.5637,149.8959,10.3231,221.4799,1.0000,1.0000,0.0598,0.1922,0.2124,4.9971,227.6691,23.8072,227.8621,44.1542,1.0000,1.2207,228.0509,235.1425,226.2351,225.5117,232.9630,223.5778,237.4786,-0.3536
2026-04-10T11:15:00+00:00,0.0333,56.9294,21.0339,0.0433,0.1842,155.3270,51.1179,57.1145,0.4330,19.5470,8.9790,1.0000,24.4502,1.0000,1.0000,24.9561,232.8714,230.0000,680.2173,2.5766,24.2708,0.2096,0.0600,24.1922,1.0000,1.0000,33.5949,6.0000,1.0000,24.0747,23.6114,0.0000,224.8618,49.5164,1.0000,236.9666,1.6681,22.7818,1.0000,233.4361,24.5624,1.0000,26.1955,1.0000,62.1989,2.4120,1.0000,9.8696,1.0000,1.0000,0.1058,1.4605,0.6063,26.6730,1.0000,0.7200,1.0000,24.2725,1.0000,1.0000,1.0000,0.4079,53.3486,62.5581,228.4806,0.0000,28.3764,50.6765,1.2552,0.0049,487.1540,23.5488,1.0000,49.9902,1.0000,217.9351,0.1918,0.0977,19.3643,138.8721,3.4462,234.8774,1.0000,1.0000,0.0237,0.1239,-0.0862,4.9399,225.6708,24.9523,235.4174,43.5245,1.0000,1.3665,231.2752,231.3462,230.8334,233.2151,223.3813,224.7221,223.8638,-1.8684
2026-04-10T11:20:00+00:00,0.0359,55.0528,20.8510,0.0023,0.3971,155.4104,44.7816,58.7126,0.4158,18.5031,7.9522,1.0000,23.7267,1.0000,1.0000,31.4030,228.8209,230.0000,783.9144,2.5280,24.8777,0.1563,0.0515,24.6873,1.0000,1.0000,58.6155,12.0000,1.0000,24.4725,24.1535,0.0000,224.2023,46.8069,1.0000,233.5750,1.8067,24.0023,1.0000,230.8904,24.4046,1.0000,25.4267,1.0000,63.9110,2.0986,1.0000,30.6014,1.0000,1.0000,0.1203,2.3535,0.7230,34.1787,1.0000,0.9495,1.0000,23.2402,1.0000,1.0000,1.0000,-0.0930,50.2612,41.1290,217.8738,4.5194,31.2735,49.5637,1.0157,0.0146,481.5093,24.6462,1.0000,50.0151,1.0000,238.9999,0.0000,0.0283,23.1018,146.7666,3.9282,239.2875,1.0000,1.0000,0.0502,0.1345,0.5342,5.0502,238.4791,24.1264,235.8233,42.5540,1.0000,0.9872,233.2568,228.2526,245.2004,234.9939,224.1379,229.4427,225.4744,-1.2637
2026-04-10T11:25:00+00:00,0.0313,53.4101,23.1923,0.0216,0.0326,155.4938,39.8774,54.7524,0.7007,20.8411,8.3521,1.0000,23.1467,1.0000,1.0000,32.1669,231.1092,230.0000,768.4654,2.4891,23.3085,0.2311,0.0408,23.7797,1.0000,1.0000,31.1573,11.0000,1.0000,23.3618,24.4525,0.0000,226.0490,58.2607,1.0000,224.6792,1.3748,23.0457,1.0000,233.5761,23.8745,1.0000,25.9830,1.0000,66.8281,1.6355,1.0000,21.8025,1.0000,1.0000,0.0000,2.3496,0.1537,50.5827,1.0000,0.6890,1.0000,23.6319,1.0000,1.0000,1.0000,-0.5635,50.2427,43.7052,232.1462,0.0546,27.3317,49.1447,0.7507,0.0081,609.4310,23.9512,1.0000,50.0088,1.0000,218.5288,0.0000,0.0539,22.6183,150.3705,2.4109,232.7916,1.0000,1.0000,0.0659,0.1972,1.0407,5.0049,233.1814,23.2622,228.0426,43.1389,1.0000,1.7164,221.5143,230.4718,223.3950,222.9878,226.3465,233.0284,223.3644,-1.2862
2026-04-10T11:30:00+00:00,0.0559,52.3427,20.8922,0.0158,0.2486,155.5772,41.2657,65.2331,0.3105,18.6618,8.7725,1.0000,24.3216,1.0000,1.0000,25.0920,225.0326,230.0000,767.1507,2.4785,23.7042,0.1451,0.1129,23.3369,1.0000,1.0000,32.2378,6.0000,1.0000,24.1943,25.3372,0.0000,235.9112,46.7685,1.0000,230.0567,1.5753,24.4713,1.0000,223.3844,24.1972,1.0000,24.7448,1.0000,38.4906,0.3093,1.0000,30.7983,1.0000,1.0000,0.1087,1.6137,0.4553,34.3327,1.0000,0.9585,1.0000,24.1391,1.0000,1.0000,1.0000,-0.2035,54.7596,45.9368,210.2917,0.2770,28.4919,50.4444,0.7278,0.0135,467.6186,23.5760,1.0000,49.9078,1.0000,237.1246,0.0000,0.0367,23.2771,205.2952,7.4346,217.6022,1.0000,1.0000,0.0453,0.1602,0.4113,5.0013,231.7293,25.3306,239.0828,40.8837,1.0000,1.3923,243.0137,240.4006,233.7231,224.7292,229.7895,232.5046,231.7622,1.1197
2026-04-10T11:35:00+00:00,0.0640,54.9112,17.4139,0.0141,0.4965,155.6605,41.6848,49.0126,0.3572,19.1268,8.5932,1.0000,23.8709,1.0000,1.0000,29.2284,217.7536,230.0000,742.3038,2.7426,23.9507,0.2397,0.0476,23.2264,1.0000,1.0000,30.6357,12.0000,1.0000,23.6026,24.4713,0.0000,242.3927,41.4230,1.0000,228.7820,1.4756,24.4798,1.0000,231.3586,24.2023,1.0000,24.5203,1.0000,67.3872,3.8934,1.0000,19.3534,1.0000,1.0000,0.1649,1.3700,0.1127,55.3842,1.0000,0.7852,1.0000,23.4220,1.0000,1.0000,1.0000,-0.1631,42.4034,40.4833,228.0025,0.1778,33.1912,49.5733,0.9223,0.0156,546.8573,24.2196,1.0000,49.9555,1.0000,237.7743,0.0000,0.0689,21.6966,121.2018,3.7423,241.2858,1.0000,1.0000,0.0726,0.1570,0.2436,5.0183,235.5791,24.7133,209.9302,42.9781,1.0000,0.8310,224.8841,223.8078,231.9910,226.3215,220.8366,227.9957,235.1309,-2.5213
2026-04-10T11:40:00+00:00,0.0321,53.6626,20.9834,0.0121,0.1784,155.7439,58.2796,65.1894,0.3704,18.6695,8.2218,1.0000,23.4155,1.0000,1.0000,25.2049,236.7836,230.0000,722.6459,2.3751,23.8905,0.2442,0.0408,24.9892,1.0000,1.0000,43.0863,11.0000,1.0000,23.9175,23.4382,0.0000,220.8217,44.9032,1.0000,223.1837,1.1561,24.0197,1.0000,227.8700,24.3521,1.0000,25.0178,1.0000,59.6473,1.1571,1.0000,29.7108,1.0000,1.0000,0.1290,1.7683,0.4851,33.5262,1.0000,0.8359,1.0000,23.6831,1.0000,1.0000,1.0000,0.6417,52.0202,37.5424,236.3424,0.2104,23.2198,50.7985,0.9593,0.0085,486.7339,23.6435,1.0000,49.9968,1.0000,222.4723,0.2328,0.0441,21.8609,429.1794,3.1206,223.4807,1.0000,1.0000,0.0247,0.0674,-0.0055,4.9205,228.1759,23.9129,221.5630,40.7330,0.0000,0.8045,233.5642,212.4095,233.6443,224.0428,235.9108,234.3626,241.7598,-0.0709
2026-04-10T11:45:00+00:00,0.0661,58.9849,24.4189,-0.0023,0.3530,155.8273,69.9517,46.1038,0.3667,20.3745,8.1866,1.0000,23.2698,1.0000,1.0000,22.6871,222.1728,230.0000,863.5296,2.2861,24.5022,0.1968,0.0608,23.7461,1.0000,1.0000,42.5822,13.0000,1.0000,23.7797,23.6317,0.0000,238.7182,42.4001,1.0000,228.4454,1.7438,24.1000,1.0000,227.5136,24.7039,1.0000,25.8351,1.0000,56.8810,2.3107,1.0000,23.4444,1.0000,1.0000,0.0981,1.8481,0.9110,30.1382,1.0000,0.7068,1.0000,22.9384,1.0000,1.0000,1.0000,-0.4146,48.3895,38.8969,222.6905,0.1118,26.1522,49.9756,1.0850,0.0114,497.9801,23.5444,1.0000,50.0268,1.0000,227.1654,0.0000,0.0475,15.8268,130.0477,3.0895,232.6757,1.0000,1.0000,0.0717,0.1859,0.0944,4.9757,224.6580,24.5236,223.6821,41.5376,1.0000,1.0482,222.1617,224.5706,228.0342,217.0274,231.2242,241.6385,246.5587,-0.3754
2026-04-10T11:50:00+00:00,0.0299,51.0378,23.2314,0.0075,0.3388,155.9107,39.0351,54.7837,0.4079,21.0385,8.6353,1.0000,24.2087,1.0000,1.0000,26.1356,228.8929,230.0000,906.7700,2.4069,23.9639,0.1268,0.0603,23.9108,1.0000,1.0000,34.2458,6.0000,1.0000,24.2090,25.0937,0.0000,226.7038,42.5848,1.0000,237.8597,1.5070,23.3137,1.0000,236.6162,23.4766,1.0000,25.3527,1.0000,55.1142,2.8305,1.0000,20.4177,1.0000,1.0000,0.0702,1.9106,0.3190,39.4149,1.0000,0.8261,1.0000,24.2908,1.0000,1.0000,1.0000,0.2534,45.1696,40.7837,234.9434,0.1552,32.0462,50.4935,1.0441,0.0094,488.5768,23.8198,1.0000,49.8902,1.0000,222.3706,0.0560,0.0564,22.6368,140.6118,3.3126,236.5755,1.0000,1.0000,0.0768,0.1272,0.6211,4.9843,225.8419,23.7093,224.3440,38.1160,1.0000,0.8120,230.7600,221.6573,225.9134,214.6867,243.2824,229.1761,234.4862,1.5533
2026-04-10T11:55:00+00:00,0.0418,60.0487,24.5143,0.0240,0.8612,155.9940,38.4293,47.2833,0.4071,21.1361,8.6122,1.0000,23.5118,1.0000,1.0000,27.1334,224.8310,230.0000,825.0624,2.5291,24.4677,0.2401,0.0901,23.4659,1.0000,1.0000,35.5925,12.0000,1.0000,24.2641,23.8971,0.0000,232.4004,42.7802,1.0000,237.5549,1.3958,23.7373,1.0000,228.1752,23.0994,1.0000,25.9537,1.0000,51.1705,1.2246,1.0000,22.6552,1.0000,1.0000,0.1611,2.1201,0.3188,41.9581,1.0000,0.8365,1.0000,23.6698,1.0000,1.0000,1.0000,-0.0983,44.9943,44.3767,237.9746,0.1897,29.1747,50.5550,1.2083,0.0074,552.9112,23.6806,1.0000,49.9919,1.0000,228.5170,0.1180,0.0041,16.3650,142.9800,2.2922,237.4494,1.0000,1.0000,0.0986,0.1296,-0.0251,5.0378,230.0123,24.5970,232.3202,42.5058,1.0000,1.2468,231.0125,236.6793,231.5628,227.3655,232.0706,230.6541,232.5230,0.3491
